featname;eeg/phy;what;channels;waveband;pearson_r;lr coef;l1 coef;l2 coef;svm coef;rf importances;
PSD Fp2(alpha);eeg;PSD;Fp2;alpha;0.0270815324262;5.64959327857e-05;0.00114192562697;6.22505519541e-05;0.0726817712859;0.00213714694525;
A/B AF4;eeg;AB;AF4;alpha & beta;0.0307536098445;0.00593854844711;0.000961803557633;0.00593704991268;0.0813564047026;0.00186996558395;
DE AF4(beta);eeg;DE;AF4;beta;0.0757764870384;0.000823641145246;0.0;0.00082316978536;0.00314863756992;0.000763653068857;
PSD AF4(beta);eeg;PSD;AF4;beta;0.0718460371824;4.61682294216e-05;0.0;5.78565049721e-05;0.00201492890913;0.000822748736113;
DE AF4(delta);eeg;DE;AF4;delta;0.0844491343276;0.00154218397988;0.00301775550941;0.00156015064232;0.0359381933032;0.00160287977099;
PSD AF4(delta);eeg;PSD;AF4;delta;0.0772310631043;0.000241065012924;0.0020484651164;0.000220000920993;0.105959110986;0.00152599916679;
DE AF4(theta);eeg;DE;AF4;theta;0.0440759147054;0.00132348173991;0.002773524795;0.00134424186058;0.0253994976098;0.00237778757148;
PSD AF4(theta);eeg;PSD;AF4;theta;0.0629000711154;0.000424583263274;0.0;0.000421051538298;0.00409620917569;0.000880546764369;
DE AF4(gamma);eeg;DE;AF4;gamma;0.0657357354549;0.000112374122676;0.0;0.000103578582764;0.00422295277808;0.000790214189262;
PSD AF4(gamma);eeg;PSD;AF4;gamma;0.0629000711154;0.000424583263274;0.0;0.000421051538298;0.00409620917569;0.000836651875462;
DE AF4(alpha);eeg;DE;AF4;alpha;0.0774573516218;0.000261312264212;0.0;0.000272157563859;0.00259877841697;0.000889743614564;
PSD AF4(alpha);eeg;PSD;AF4;alpha;0.0758114365936;0.000299679092685;0.0;0.000295623090375;0.00351985963053;0.00103359826677;
A/B Fz;eeg;AB;Fz;alpha & beta;0.00824390743623;0.00556033793584;0.0040301143448;0.00556542869972;0.118973234139;0.00204597015515;
DE Fz(beta);eeg;DE;Fz;beta;0.00285625275205;0.000610856042904;0.00508628835747;0.000615130887498;0.145290750226;0.00196196997098;
PSD Fz(beta);eeg;PSD;Fz;beta;0.0695858833149;0.000116897066318;0.0;0.000111062731355;0.00279441645323;0.000821832889891;
DE Fz(delta);eeg;DE;Fz;delta;0.0679695897327;0.000155533249275;0.0;0.000143030005612;0.00447483521489;0.000742747767327;
PSD Fz(delta);eeg;PSD;Fz;delta;0.0697800999359;0.000672477939405;0.00102638354907;0.000667611164485;0.0336362708899;0.00110279129729;
DE Fz(theta);eeg;DE;Fz;theta;0.0517425106004;0.00157386178962;2.67453749999e-06;0.00156352985248;0.0272018207828;0.00107043167801;
PSD Fz(theta);eeg;PSD;Fz;theta;0.0282207029953;0.000892871313312;0.00564920707676;0.000888145604454;0.0562718887568;0.00227261478462;
DE Fz(gamma);eeg;DE;Fz;gamma;0.06739846829;0.00050200390947;0.000499657502757;0.000495179054152;0.00810296662237;0.00124467726875;
PSD Fz(gamma);eeg;PSD;Fz;gamma;0.0696136757123;0.000596855421655;0.0;0.000596981327085;0.00675108514436;0.0012142714863;
DE Fz(alpha);eeg;DE;Fz;alpha;0.06739846829;0.00050200390947;0.0;0.000495179054152;0.00810296662237;0.00108031883081;
PSD Fz(alpha);eeg;PSD;Fz;alpha;0.0791378692796;0.00035321909461;0.000890243768892;0.000350044164297;0.00477484027035;0.00131321043261;
A/B F4;eeg;AB;F4;alpha & beta;0.0782038910675;0.000655305105153;0.0;0.000650941117236;0.0063539459171;0.00132704705681;
DE F4(beta);eeg;DE;F4;beta;0.0334071262433;0.000622593712524;0.00073924484104;0.000632925382003;0.114105738388;0.00202591637976;
PSD F4(beta);eeg;PSD;F4;beta;0.0463358730791;0.00218445908643;0.00109945530071;0.00218946739625;0.100861859275;0.00197225284636;
DE F4(delta);eeg;DE;F4;delta;0.0736966912309;0.000465505322442;0.0;0.000460522099513;0.00485581976301;0.000978544571056;
PSD F4(delta);eeg;PSD;F4;delta;0.0723708116432;0.00110543582681;0.0;0.00110010706573;0.00414889911075;0.000986367489146;
DE F4(theta);eeg;DE;F4;theta;0.0625659786531;0.0037182196988;0.000697063970624;0.00370764313478;0.0427264097095;0.00123318860922;
PSD F4(theta);eeg;PSD;F4;theta;0.0848161029884;0.0044041018831;0.0;0.00441848188873;0.0231910267356;0.00111766473299;
DE F4(gamma);eeg;DE;F4;gamma;0.00589514566389;0.000954564005945;0.002169071241;0.000968193092347;0.0267609135241;0.00220239268192;
PSD F4(gamma);eeg;PSD;F4;gamma;0.0676487304855;0.000855349995666;0.0;0.000849457634255;0.00569759415703;0.000801270908397;
DE F4(alpha);eeg;DE;F4;alpha;0.0712616602927;0.00144641353167;0.0;0.00143886476052;0.00556350718004;0.000818745604785;
PSD F4(alpha);eeg;PSD;F4;alpha;0.0676487304855;0.000855349995666;0.0;0.000849457634255;0.00569759415703;0.000835841390658;
A/B F8;eeg;AB;F8;alpha & beta;0.0841621369029;0.00122908878588;0.0;0.00122549114539;0.00786856365867;0.000888943907863;
DE F8(beta);eeg;DE;F8;beta;0.0808799338008;0.00101877164287;0.0;0.00101395803147;0.00945820941679;0.000984627354294;
PSD F8(beta);eeg;PSD;F8;beta;0.0138841142348;0.0042808523148;0.00434097953876;0.00429737257613;0.106847431199;0.00223402699915;
DE F8(delta);eeg;DE;F8;delta;0.0214764366783;0.00162338336734;0.00365509934699;0.00161789942569;0.114256676034;0.0021455840927;
PSD F8(delta);eeg;PSD;F8;delta;0.0696419082414;0.000824961192714;0.0;0.000807322005026;0.00753033784207;0.000910810368009;
DE F8(theta);eeg;DE;F8;theta;0.0661292353983;0.000400272744481;0.00107691215122;0.000414060070484;0.00948260554215;0.00087734973999;
PSD F8(theta);eeg;PSD;F8;theta;0.0602965923863;0.00113724533565;0.00738031413985;0.00113540846427;0.035107785739;0.00124632797172;
DE F8(gamma);eeg;DE;F8;gamma;0.0823752156755;0.00334637993606;0.00246935677251;0.00334672851803;0.0418800515763;0.0012920134147;
PSD F8(gamma);eeg;PSD;F8;gamma;0.0529952526193;0.000832400526879;0.0054756996265;0.000829344271781;0.0231829533426;0.00155313642389;
DE F8(alpha);eeg;DE;F8;alpha;0.0285003937682;9.38263308519e-05;0.0;9.08717189062e-05;0.00646889372872;0.000742027225568;
PSD F8(alpha);eeg;PSD;F8;alpha;0.028044012507;5.05624984447e-05;0.0;6.53736421787e-05;0.00612930338296;0.000723843526912;
A/B FC6;eeg;AB;FC6;alpha & beta;0.0285003937682;9.38263308519e-05;0.0;9.08717189062e-05;0.00646889372872;0.00060986681809;
DE FC6(beta);eeg;DE;FC6;beta;0.0404949401294;0.000824247279377;0.0;0.000819722512981;0.00247430288146;0.000914200983634;
PSD FC6(beta);eeg;PSD;FC6;beta;0.0412927497617;0.000399298954135;0.0;0.000397663129771;0.00367451322162;0.000985043971232;
DE FC6(delta);eeg;DE;FC6;delta;0.0119784881932;0.0016800031363;0.00361188608099;0.0016658947641;0.0575545025228;0.00168194303485;
PSD FC6(delta);eeg;PSD;FC6;delta;0.00181091831644;0.00244386699368;0.00849638441632;0.00243282284964;0.0790698029885;0.00170861911301;
DE FC6(theta);eeg;DE;FC6;theta;0.0327641883876;8.65970222354e-07;0.0;6.57704926742e-07;0.00400838060877;0.00066474264422;
PSD FC6(theta);eeg;PSD;FC6;theta;0.0335417895765;6.76224624984e-05;0.0;6.02394944438e-05;0.00519702294444;0.000661616404197;
DE FC6(gamma);eeg;DE;FC6;gamma;0.0443262247187;0.00213862270228;0.00118893089405;0.00214094574936;0.0666323007396;0.000954247715356;
PSD FC6(gamma);eeg;PSD;FC6;gamma;0.0458685040269;0.000282459343295;0.00125305286518;0.000281210195647;0.0384541043107;0.000893759830892;
DE FC6(alpha);eeg;DE;FC6;alpha;0.0297816084385;0.00116430434069;0.0050544510443;0.0011791516215;0.0489867242276;0.00201255572458;
PSD FC6(alpha);eeg;PSD;FC6;alpha;0.081863296584;0.000552032963876;0.00181422411852;0.000546910918279;0.0079316162455;0.00108969211586;
A/B FC2;eeg;AB;FC2;alpha & beta;0.0821101545622;0.000564942169804;0.0;0.000569537563346;0.0102284144327;0.00108283069529;
DE FC2(beta);eeg;DE;FC2;beta;0.081863296584;0.000552032963876;0.0;0.000546910918279;0.0079316162455;0.00101153889793;
PSD FC2(beta);eeg;PSD;FC2;beta;0.104219600929;0.000747341012858;0.0;0.0007389348001;0.0103943944614;0.000966194805473;
DE FC2(delta);eeg;DE;FC2;delta;0.107055363166;0.00126181842273;0.0;0.00126914927075;0.00900706599935;0.000840232924335;
PSD FC2(delta);eeg;PSD;FC2;delta;0.0118835693396;0.000901706014113;0.0127543288755;0.000913002252356;0.110330729688;0.00198710134723;
DE FC2(theta);eeg;DE;FC2;theta;0.0276978225636;0.00418979750933;0.00478540290995;0.00417412723451;0.103137876715;0.00182384320629;
PSD FC2(theta);eeg;PSD;FC2;theta;0.0925964244777;0.000140649439061;0.0;0.000133511729878;0.0044298345966;0.000853687966315;
DE FC2(gamma);eeg;DE;FC2;gamma;0.0926988592225;0.000136392267742;0.0;0.000141765833985;0.00395076243568;0.000935725009894;
PSD FC2(gamma);eeg;PSD;FC2;gamma;0.0644985684992;0.00270879254963;0.00480193993018;0.00271514198514;0.0181370585329;0.00157320278392;
DE FC2(alpha);eeg;DE;FC2;alpha;0.0485040128134;0.00527761920164;0.00319527081512;0.00527392740825;0.0431266782937;0.0015843733934;
PSD FC2(alpha);eeg;PSD;FC2;alpha;0.0847970723067;0.00316608553866;0.000248200416859;0.00318161465007;0.0666012529602;0.00244427505537;
A/B Cz;eeg;AB;Cz;alpha & beta;0.0376309080733;0.00019717820879;0.0;0.000199433068659;0.00286874694691;0.000736627281431;
DE Cz(beta);eeg;DE;Cz;beta;0.0435960299983;0.000580065315701;0.0;0.000573762921462;0.0031093336075;0.000833938143305;
PSD Cz(beta);eeg;PSD;Cz;beta;0.0376309080733;0.00019717820879;0.0;0.000199433068659;0.00286874694691;0.0007007487931;
DE Cz(delta);eeg;DE;Cz;delta;0.0671897910343;0.000828189624134;0.0;0.000827111194299;0.0117980245336;0.000854983457357;
PSD Cz(delta);eeg;PSD;Cz;delta;0.0637542972295;0.00102767823287;0.0;0.00102625208047;0.0127009512427;0.00098295565218;
DE Cz(theta);eeg;DE;Cz;theta;0.00587314125175;0.000595480156171;0.000672059143699;0.000591245599386;0.0720159146009;0.0020991897471;
PSD Cz(theta);eeg;PSD;Cz;theta;0.0370872470808;0.000921891104313;0.000457974423171;0.000937308477462;0.0955563944297;0.0022827546498;
DE Cz(gamma);eeg;DE;Cz;gamma;0.0523448068355;0.000816031447177;0.0;0.000809694121169;0.00212701231368;0.000889958452755;
PSD Cz(gamma);eeg;PSD;Cz;gamma;0.0469222196217;0.000513772014425;0.0;0.000506252738291;0.00181591826487;0.00087225986899;
DE Cz(alpha);eeg;DE;Cz;alpha;0.0677718666666;0.0034325820851;0.000572735734293;0.00343307075383;0.0365247910238;0.00114077783788;
PSD Cz(alpha);eeg;PSD;Cz;alpha;0.059478256973;0.00161760666271;0.00855708380047;0.00161942219338;0.0480789832506;0.00113408294633;
A/B C4;eeg;AB;C4;alpha & beta;0.0349495300963;0.00153026814428;0.00243616637304;0.001532835683;0.0315485121436;0.00210109143911;
DE C4(beta);eeg;DE;C4;beta;0.0585284291528;0.000887412368906;0.0;0.000891677569004;0.00465688712719;0.00105766270326;
PSD C4(beta);eeg;PSD;C4;beta;0.0627568457645;0.000524619740183;0.000127490298817;0.00053618002202;0.00696680044951;0.00115799037147;
DE C4(delta);eeg;DE;C4;delta;0.0585284291528;0.000887412368906;0.0;0.000891677569004;0.00465688712719;0.00108857072339;
PSD C4(delta);eeg;PSD;C4;delta;0.0873672123596;0.000943674970677;0.0;0.000927098753192;0.00675809125424;0.00126211632789;
DE C4(theta);eeg;DE;C4;theta;0.0846316522087;0.000563164304489;0.0;0.000568659052751;0.00762868152577;0.00131230741738;
PSD C4(theta);eeg;PSD;C4;theta;0.00829209779148;0.00302540389156;0.000321204075989;0.0030212157356;0.0514865993895;0.00170458909209;
DE C4(gamma);eeg;DE;C4;gamma;0.00100520711012;0.000389792575097;0.00120192666715;0.000394735235643;0.0651286130429;0.00189880740679;
PSD C4(gamma);eeg;PSD;C4;gamma;0.0681920043158;0.000164329229231;0.0;0.000165870844677;0.00702434463949;0.00102838448473;
DE C4(alpha);eeg;DE;C4;alpha;0.0651344338312;0.000419283117797;0.0;0.000419532228963;0.00748374093047;0.00104072394926;
PSD C4(alpha);eeg;PSD;C4;alpha;0.0816454921229;0.00176508850858;3.21426613037e-05;0.00175867400239;0.0388738271024;0.00159833555566;
A/B T8;eeg;AB;T8;alpha & beta;0.089860654868;0.00350269599547;0.00111174011342;0.00351928390393;0.0723107180911;0.00166244808729;
DE T8(beta);eeg;DE;T8;beta;0.0206506395907;0.00315591733287;0.00246992710291;0.00315731406067;0.0399516422766;0.00214756112322;
PSD T8(beta);eeg;PSD;T8;beta;0.0805698602023;0.00121207162736;0.0;0.00120114542695;0.00408770495971;0.00113309839511;
DE T8(delta);eeg;DE;T8;delta;0.086777934076;0.00229073461252;0.0;0.00228322064559;0.00660789553305;0.00109217592709;
PSD T8(delta);eeg;PSD;T8;delta;0.0805698602023;0.00121207162736;0.0;0.00120114542695;0.00408770495971;0.00115837797525;
DE T8(theta);eeg;DE;T8;theta;0.104691045419;0.00208104097394;0.0;0.00208441249671;0.00761763925342;0.00135325065204;
PSD T8(theta);eeg;PSD;T8;theta;0.0995928488511;0.00153237348975;0.00222630890275;0.00154201448531;0.00809505708905;0.00141409750702;
DE T8(gamma);eeg;DE;T8;gamma;0.0232762339055;0.000187430610027;0.00194517686724;0.000200055932241;0.172346107212;0.0030381905596;
PSD T8(gamma);eeg;PSD;T8;gamma;0.0109177137;0.00161719396636;0.00513944647796;0.00160984424514;0.0735552475191;0.00267419493653;
DE T8(alpha);eeg;DE;T8;alpha;0.0937047224616;0.00187183234025;0.0;0.00187519772434;0.0072264050969;0.000905520860982;
PSD T8(alpha);eeg;PSD;T8;alpha;0.0878522276659;0.00099002508133;0.0;0.000988780655699;0.00555565336462;0.000846927051453;
A/B CP6;eeg;AB;CP6;alpha & beta;0.090126448509;0.00402173562697;0.000627508934742;0.00400863988981;0.0489809781138;0.00131475559721;
DE CP6(beta);eeg;DE;CP6;beta;0.0927784832238;0.000948031852623;0.00347607395439;0.000937958623174;0.0556549438355;0.00124637349449;
PSD CP6(beta);eeg;PSD;CP6;beta;0.0178612069889;0.000739315834136;0.00589045303987;0.000745096284445;0.0572337414851;0.00207557945112;
DE CP6(delta);eeg;DE;CP6;delta;0.069986694756;0.00107146469811;0.00342855521003;0.00107197299328;0.00835334140737;0.00110378055444;
PSD CP6(delta);eeg;PSD;CP6;delta;0.0737775497743;2.33530986517e-05;0.0;3.71917038495e-05;0.00948865858058;0.00104922061647;
DE CP6(theta);eeg;DE;CP6;theta;0.069986694756;0.00107146469811;5.3472851147e-17;0.00107197299328;0.00835334140737;0.00111155440923;
PSD CP6(theta);eeg;PSD;CP6;theta;0.0915140248182;0.000105033474006;0.0;0.000122557573951;0.00830578259536;0.00131627556588;
DE CP6(gamma);eeg;DE;CP6;gamma;0.0901399905523;0.000505977860203;0.0;0.00050791638567;0.00697063511812;0.00138640561081;
PSD CP6(gamma);eeg;PSD;CP6;gamma;0.0450118030935;0.00355063682029;0.0112798876469;0.00354926644039;0.110702723766;0.00228889288603;
DE CP6(alpha);eeg;DE;CP6;alpha;0.0209896245692;0.00166963634207;0.00838608900225;0.00164921749906;0.166800519706;0.00236079864402;
PSD CP6(alpha);eeg;PSD;CP6;alpha;0.0865171118019;0.000288460060661;0.0;0.000298070959392;0.00734909120223;0.00107777308475;
A/B CP2;eeg;AB;CP2;alpha & beta;0.0832496107597;0.000401978293991;0.0;0.000391744159084;0.00651446247022;0.000967539210845;
DE CP2(beta);eeg;DE;CP2;beta;0.07165323047;0.00194925562826;0.00336701598785;0.00193892471523;0.0328024517224;0.00175500137248;
PSD CP2(beta);eeg;PSD;CP2;beta;0.0689448245987;0.00155288180464;0.00133798780398;0.00155157732487;0.0593539005208;0.00185158552043;
DE CP2(delta);eeg;DE;CP2;delta;0.0232898114325;3.81755788807e-05;0.0048518124957;4.32485830163e-05;0.0665889170856;0.00214329766932;
PSD CP2(delta);eeg;PSD;CP2;delta;0.0516970447584;3.83673758983e-05;0.0;4.0677238897e-05;0.0141199827373;0.000931934168243;
DE CP2(theta);eeg;DE;CP2;theta;0.0571962856118;0.00130018521967;0.0;0.00128507011522;0.0109317996636;0.000869246675831;
PSD CP2(theta);eeg;PSD;CP2;theta;0.0516970447584;3.83673758983e-05;0.0;4.0677238897e-05;0.0141199827373;0.000969428595904;
DE CP2(gamma);eeg;DE;CP2;gamma;0.0611603079753;0.000554035964846;0.000189428199574;0.000556555416452;0.00996459289699;0.00115139694245;
PSD CP2(gamma);eeg;PSD;CP2;gamma;0.0590349753689;4.38971126962e-05;0.0;6.28386150814e-05;0.0128705468251;0.00120718037723;
DE CP2(alpha);eeg;DE;CP2;alpha;0.0533447714961;0.00302324765386;0.0053042106504;0.00299744095915;0.0775352079212;0.00193439446353;
PSD CP2(alpha);eeg;PSD;CP2;alpha;0.0359325104668;0.00240155182627;0.00469334474151;0.00240149157435;0.170853530533;0.00185458008127;
A/B P4;eeg;AB;P4;alpha & beta;0.0604210667148;0.000939899668262;0.0;0.000939028770055;0.00677894417722;0.000784770691315;
DE P4(beta);eeg;DE;P4;beta;0.0560747740604;0.000100133032142;0.0;0.000109855184731;0.00916858673612;0.000749926162168;
PSD P4(beta);eeg;PSD;P4;beta;0.0417636039609;0.00256960025091;0.00804142477707;0.00256797235605;0.0445266379693;0.00122666363159;
DE P4(delta);eeg;DE;P4;delta;0.0299205280699;0.0019641283556;0.00224378142252;0.00196015477491;0.097182571054;0.00114474328283;
PSD P4(delta);eeg;PSD;P4;delta;0.0113056745014;0.00293060805751;0.00864882058836;0.0029297844551;0.0491860824788;0.00219597742885;
DE P4(theta);eeg;DE;P4;theta;0.0689802284932;0.000373623614799;4.4856389512e-05;0.000367399883086;0.00515835725796;0.00126747148318;
PSD P4(theta);eeg;PSD;P4;theta;0.0749662861858;0.00150607293719;0.0;0.0015037995773;0.00534830932412;0.00109149706803;
DE P4(gamma);eeg;DE;P4;gamma;0.0689802284932;0.000373623614799;0.0;0.000367399883086;0.00515835725796;0.00118033355599;
PSD P4(gamma);eeg;PSD;P4;gamma;0.0728205590382;0.000807318854378;0.0;0.000818931022528;0.00964373715512;0.00111115137487;
DE P4(alpha);eeg;DE;P4;alpha;0.0687737080304;0.000361568105014;0.0;0.000358225240555;0.00834820105392;0.00114686472116;
PSD P4(alpha);eeg;PSD;P4;alpha;0.00868212558383;0.00109998143047;0.000532622851578;0.00109480967167;0.0737001706349;0.00180076645801;
A/B P8;eeg;AB;P8;alpha & beta;0.00580082543264;0.000784337435396;0.00497203051084;0.000781446881995;0.101897121988;0.00154598595832;
DE P8(beta);eeg;DE;P8;beta;0.0749431727404;0.0013007807665;0.0;0.00129366304983;0.00561807757085;0.00110119240714;
PSD P8(beta);eeg;PSD;P8;beta;0.069863209182;0.000425731489793;0.0;0.000432226445955;0.00498226500598;0.000952599395755;
DE P8(delta);eeg;DE;P8;delta;0.0693204072299;0.00257124900976;0.00179300889325;0.00256014260581;0.0270165707826;0.00125205197573;
PSD P8(delta);eeg;PSD;P8;delta;0.070272250458;0.00193660650042;0.00339867769062;0.00194461497544;0.0639676779981;0.00121858189857;
DE P8(theta);eeg;DE;P8;theta;0.0381817872228;0.00249925963734;0.00628706247861;0.00249176504746;0.0426321142372;0.0021186050733;
PSD P8(theta);eeg;PSD;P8;theta;0.0473570195795;0.000481834693042;0.0;0.000481406795088;0.00292278171482;0.000839928230443;
DE P8(gamma);eeg;DE;P8;gamma;0.0544395005878;0.00115971155207;0.0;0.00114857361475;0.00226030151957;0.000795950890715;
PSD P8(gamma);eeg;PSD;P8;gamma;0.0473570195795;0.000481834693042;0.0;0.000481406795088;0.00292278171482;0.000691225777249;
DE P8(alpha);eeg;DE;P8;alpha;0.0600038068903;0.000798305398498;0.0;0.000802556429903;0.0196699619163;0.000795273243634;
PSD P8(alpha);eeg;PSD;P8;alpha;0.0562646548992;0.00150377630048;0.00175037861602;0.00150164230118;0.0204767742437;0.000966478436405;
A/B PO4;eeg;AB;PO4;alpha & beta;0.031587161541;0.00340387188928;0.00397685700263;0.00342239564785;0.137523810854;0.00186021220207;
DE PO4(beta);eeg;DE;PO4;beta;0.0634741900503;0.00202771421342;0.00710403082443;0.00203886653046;0.0686395477652;0.0018250500629;
PSD PO4(beta);eeg;PSD;PO4;beta;0.057306069925;0.000175144921568;0.0;0.000171039602962;0.00109224816226;0.000820033547331;
DE PO4(delta);eeg;DE;PO4;delta;0.0516436129624;0.00119118721405;0.0;0.00118990484814;0.00248626725652;0.000863310344927;
PSD PO4(delta);eeg;PSD;PO4;delta;0.0299721477623;0.000328271469118;0.00367873592568;0.000328788326768;0.0386003856846;0.00146902797978;
DE PO4(theta);eeg;DE;PO4;theta;0.0334266071496;0.00027845604531;0.00608931795182;0.000262135356569;0.0588152976706;0.00153729708076;
PSD PO4(theta);eeg;PSD;PO4;theta;0.0552365262534;0.00160997157174;0.0;0.00162376091624;0.0129255065892;0.00188396026715;
DE PO4(gamma);eeg;DE;PO4;gamma;0.0556514521302;0.00139229420941;0.0;0.00139981017368;0.00511858565558;0.000904118232702;
PSD PO4(gamma);eeg;PSD;PO4;gamma;0.063408837161;0.000207559109689;0.0;0.000215582872069;0.00351548734254;0.000827838758546;
DE PO4(alpha);eeg;DE;PO4;alpha;0.0556514521302;0.00139229420941;0.0;0.00139981017368;0.00511858565558;0.000927059868617;
PSD PO4(alpha);eeg;PSD;PO4;alpha;0.0865430335147;0.000260949598627;0.0;0.000249269604982;0.00587902822152;0.00103134253883;
A/B O2;eeg;AB;O2;alpha & beta;0.0807277178823;0.000538722099376;0.000396318976114;0.000543170838339;0.00783844884567;0.00103895714406;
DE O2(beta);eeg;DE;O2;beta;0.00970328539204;0.00311821370681;0.00719754982021;0.00312617153952;0.0714576331196;0.0025025356752;
PSD O2(beta);eeg;PSD;O2;beta;0.0222238689538;0.00270445006777;0.00325788948151;0.0027089035713;0.0695153324047;0.00232228917596;
DE O2(delta);eeg;DE;O2;delta;0.0735014194867;0.000136268157599;0.0;0.00012987503812;0.0024337162373;0.000783692194653;
PSD O2(delta);eeg;PSD;O2;delta;0.0661900646609;0.000959614448302;0.0;0.000957672684211;0.0042428732598;0.000746947006272;
DE O2(theta);eeg;DE;O2;theta;0.0530120980587;0.000984755354332;0.0;0.0009797334834;0.0171590671202;0.00114604809865;
PSD O2(theta);eeg;PSD;O2;theta;0.0765633973773;0.00163494599743;0.00542150256058;0.00162174832928;0.0170646368182;0.001193232316;
DE O2(gamma);eeg;DE;O2;gamma;0.0334302591031;0.00020477925248;0.0;0.000197413708743;0.0302707469537;0.00164107681788;
PSD O2(gamma);eeg;PSD;O2;gamma;0.0783121406806;0.0003196443883;0.00444395720962;0.00033033979263;0.011082112782;0.00111272284508;
DE O2(alpha);eeg;DE;O2;alpha;0.0853988996417;0.00100933531553;0.0;0.00100692256893;0.00945389574664;0.000963073417262;
PSD O2(alpha);eeg;PSD;O2;alpha;0.0783121406806;0.0003196443883;0.0;0.00033033979263;0.011082112782;0.00104084092032;
LR Fp1,Fp2;eeg;LminR;['Fp1', 'Fp2'];alpha;0.0997622379025;0.00169791467828;0.0;0.00169020752469;0.0181008333954;0.00131202112703;
DASM Fp1,Fp2;eeg;DASM;['Fp1', 'Fp2'];beta;0.0967638639927;0.0018167015838;0.00563352103621;0.00182173107338;0.0182027576038;0.00143241932125;
RASM Fp1,Fp2;eeg;RASM;['Fp1', 'Fp2'];beta;0.000343245222711;0.00283307397601;0.00138566754933;0.00283237385909;0.0827194571984;0.00201008145893;
DASM Fp1,Fp2;eeg;DASM;['Fp1', 'Fp2'];delta;0.0380875784367;0.00908545902291;0.008689013546;0.00907357371914;0.106631935247;0.00191418664534;
RASM Fp1,Fp2;eeg;RASM;['Fp1', 'Fp2'];delta;0.0909277339307;0.000596785377473;0.0;0.000594246927042;0.0106257897535;0.000941019590037;
DASM Fp1,Fp2;eeg;DASM;['Fp1', 'Fp2'];theta;0.0852782961928;0.000366670890782;0.0;0.00037777086494;0.0113678078231;0.00106055473076;
RASM Fp1,Fp2;eeg;RASM;['Fp1', 'Fp2'];theta;0.0844015280646;0.00304862996688;0.00577386934843;0.00305272637635;0.0553326512233;0.00124518260867;
DASM Fp1,Fp2;eeg;DASM;['Fp1', 'Fp2'];gamma;0.0880620263837;0.00137921868587;0.000742620280692;0.00137594569133;0.0310263930897;0.00119026822996;
RASM Fp1,Fp2;eeg;RASM;['Fp1', 'Fp2'];gamma;0.0432220040812;0.00397571329107;0.0100400455191;0.00396802061513;0.0649744419965;0.00207143062124;
DASM Fp1,Fp2;eeg;DASM;['Fp1', 'Fp2'];alpha;0.0470811285048;0.000500308725123;0.000194176714736;0.000501511029437;0.00882406669835;0.00117551295128;
RASM Fp1,Fp2;eeg;RASM;['Fp1', 'Fp2'];alpha;0.0533767538919;0.0011950137058;0.0;0.00120263496832;0.00846806087173;0.00102317229122;
LR AF3,AF4;eeg;LminR;['AF3', 'AF4'];alpha;0.0470811285048;0.000500308725123;0.0;0.000501511029437;0.00882406669835;0.00110738162648;
DASM AF3,AF4;eeg;DASM;['AF3', 'AF4'];beta;0.0675811703782;0.00117859443528;0.0;0.00118538342463;0.0097912675654;0.00127842682954;
RASM AF3,AF4;eeg;RASM;['AF3', 'AF4'];beta;0.0651839162198;0.000298008144566;0.0;0.000292345455226;0.00994066307448;0.00115775421418;
DASM AF3,AF4;eeg;DASM;['AF3', 'AF4'];delta;0.0290449455331;0.00410743078152;0.00289561710079;0.00410983948655;0.131224722955;0.0023672772834;
RASM AF3,AF4;eeg;RASM;['AF3', 'AF4'];delta;0.00936325521915;0.00409378767281;0.00152545894342;0.00409206785633;0.0686362509061;0.00226504200058;
DASM AF3,AF4;eeg;DASM;['AF3', 'AF4'];theta;0.0554663158037;0.000155494233086;0.0;0.000145706965575;0.00758304169658;0.000898708376019;
RASM AF3,AF4;eeg;RASM;['AF3', 'AF4'];theta;0.0510539859819;0.00116346737857;0.0;0.00115151809672;0.00705783079939;0.000915289201739;
DASM AF3,AF4;eeg;DASM;['AF3', 'AF4'];gamma;0.0359115214641;0.00118951705591;0.00381949879056;0.00118686857877;0.0634488132263;0.001395590297;
RASM AF3,AF4;eeg;RASM;['AF3', 'AF4'];gamma;0.0305862522731;0.000802266858506;0.000225332576307;0.000820614068601;0.0127133809565;0.00133626143758;
DASM AF3,AF4;eeg;DASM;['AF3', 'AF4'];alpha;0.0403027943956;0.00493099016529;0.00236538473497;0.00493872767009;0.0631167428054;0.00175111640604;
RASM AF3,AF4;eeg;RASM;['AF3', 'AF4'];alpha;0.0686724391603;0.000520415650917;0.00152389881745;0.000506480876795;0.0233502305281;0.0012333713493;
LR F3,F4;eeg;LminR;['F3', 'F4'];alpha;0.0735306841721;0.000267299918165;0.0;0.000261175112176;0.0244459102952;0.00122994439215;
DASM F3,F4;eeg;DASM;['F3', 'F4'];beta;0.0686724391603;0.000520415650917;8.67361737988e-20;0.000506480876795;0.0233502305281;0.00124695224026;
RASM F3,F4;eeg;RASM;['F3', 'F4'];beta;0.0810503370387;0.000703197546907;0.0;0.000700901793258;0.00606704726392;0.00108076753063;
DASM F3,F4;eeg;DASM;['F3', 'F4'];delta;0.0792743818442;0.000712724126873;0.0;0.000714532307429;0.00764239810015;0.00116272343612;
